alert_key,probability
355801,0.7951658326828211
372901,0.08591786
373383,0.086202968
371622,0.087732552
365771,0.08775415
377454,0.08875233
377351,0.088890522
357064,0.5490242059821976
361456,0.521930785863208
372803,0.089474341
362823,0.15246190748206384
357905,0.24486680655824844
369344,0.089698029
365908,0.089698435
369945,0.089734927
364201,0.2753106251614585
377798,0.090009871
373805,0.090263149
373825,0.091404814
368990,0.091670241
356789,0.4975685631635195
360833,0.27678348144998305
377610,0.092420001
376640,0.092429242
376215,0.092709666
352651,0.15273249169252615
360254,0.2926982928602662
375567,0.093277212
352558,0.15509210522071235
362226,0.27101411331648506
378082,0.094091457
360572,0.12987845368773374
369323,0.094582536
373235,0.094623351
375292,0.094651385
368098,0.09468092
361576,0.17488468164473003
366676,0.094914228
365251,0.095605154
356214,0.49696651454045604
375409,0.096135064
356017,0.1358915404934985
365326,0.096364509
361431,0.13413735854110043
354607,0.6325921973004685
377604,0.096737399
366516,0.096802348
354642,0.1924418914030322
366717,0.097704543
370834,0.097713898
362131,0.6720983226174682
366707,0.098529174
352249,0.517791585859583
378404,0.099416715
356612,0.6728500191161757
354928,0.21361994779721066
367398,0.100402997
371289,0.100831208
371058,0.101024404
372843,0.101469112
375901,0.10211581
365618,0.102405209
359371,0.33896015963754206
368745,0.103051937
374116,0.103140602
358199,0.1646852909872405
367552,0.103802098
356588,0.26462154643270025
355090,0.8385698375125482
355418,0.1664784577171189
361617,0.6942645029948877
370551,0.104374646
368414,0.104392507
367389,0.10443925
366859,0.104568692
362147,0.7193030988735618
367410,0.10517104
366598,0.105205456
361008,0.649491846852309
366121,0.105387888
361706,0.6140631330639403
371969,0.106278604
358482,0.15246190748206384
372702,0.107838016
355558,0.7470888216845956
355762,0.583912806612532
374098,0.108868475
367003,0.108920711
369187,0.109465443
354448,0.4947366506098744
375315,0.110116931
354218,0.7372788151379346
370380,0.110200111
370266,0.110209134
367518,0.110498743
359732,0.27947910562501355
369472,0.110845864
366125,0.11091416
371405,0.1111557
358443,0.5838650106612728
372540,0.111526427
376216,0.111595389
370733,0.111649399
357849,0.5590797517567416
354780,0.6019502565317689
366082,0.112212043
353172,0.7362449842601498
354054,0.7628187984279104
369299,0.112722589
376235,0.112971214
366666,0.113252606
368422,0.113553332
358464,0.6889678791172261
360604,0.31058186841062774
372678,0.114399781
371773,0.114529638
356216,0.6311822107000062
366821,0.115238949
355753,0.39655374792470244
376919,0.115834837
355204,0.5354101291129865
361822,0.3210645055321327
357259,0.640295410989857
369177,0.116772438
356410,0.533255745185276
352343,0.5712092334960781
353878,0.573980558573757
360232,0.7658370960239086
364977,0.09784214711753239
360079,0.558648096048947
373121,0.118499865
355179,0.41467874274242106
366104,0.118845863
376684,0.118984048
356316,0.44157566125392494
360034,0.6591049627773639
359639,0.27179831853098796
369876,0.119718722
354245,0.21483110869179162
377775,0.120146695
377464,0.120158162
377202,0.12051272
364038,0.5110618721863217
364184,0.7037123634409772
372130,0.121477761
354177,0.7540125811748742
370913,0.122025941
364278,0.3651076911614145
374328,0.12273051
368043,0.122784146
378102,0.124209514
354831,0.5038418445949471
370005,0.125443802
377196,0.125520557
364169,0.5150684640549452
371926,0.125712733
365262,0.126242962
362298,0.6989533634064377
370220,0.12639896
358472,0.4938967926826819
363746,0.46618932400122726
373238,0.127815818
363909,0.6037229428594612
376811,0.127874855
373654,0.128088359
361711,0.7564976733837897
358248,0.5839344331929824
356949,0.6505254712608719
371801,0.128409037
357715,0.38845956082570965
365320,0.128624184
376995,0.128770618
357866,0.2731599836946638
364318,0.22887918963528908
370886,0.129447375
370899,0.129508488
376986,0.129644569
368560,0.129877989
373813,0.131015549
354603,0.643825325278973
358850,0.6109021196034685
369968,0.131557877
371300,0.131735124
373950,0.131752921
372907,0.131802253
371825,0.132027743
370142,0.132403125
359377,0.5173064944600797
372558,0.133122608
358036,0.6340121550837166
366094,0.133806383
355909,0.6650643124695035
370582,0.134220312
374554,0.134264495
361690,0.2915548343412728
377037,0.134679834
357478,0.5900230697457863
364454,0.7568653568433281
376349,0.135347123
356742,0.23372441488455226
365247,0.13563165
353549,0.18597188435269346
354260,0.7557332384579903
358593,0.5123622860982195
374434,0.136601967
376668,0.136872927
354661,0.5822065806553584
375618,0.137295085
364191,0.6080700402235492
363143,0.6537761649559556
363472,0.34311833701638167
364717,0.6286190853472104
360998,0.24754372908411093
360820,0.5656502403376372
369325,0.13868832
378049,0.13888441
356966,0.5934633544870992
371286,0.139519086
356624,0.7451265556394354
372962,0.140667448
368998,0.141015863
364667,0.5977415958897396
377467,0.141801409
371601,0.14182629
358250,0.28811627477872637
364735,0.38529695180156687
367178,0.142669019
371407,0.14291516
363569,0.236325176260915
375437,0.143072818
361552,0.5887107180975917
371299,0.143971647
367355,0.144014562
355822,0.33222290443680574
359131,0.6899845736048429
354609,0.2648352478232394
368993,0.144988298
368051,0.145852158
358252,0.4257548379758281
370560,0.146015739
353236,0.34311833701638167
358946,0.17621599367008184
368083,0.146281778
378380,0.146394504
365186,0.146411915
369126,0.146657158
372357,0.146875045
358834,0.31247205203008466
375474,0.147376957
374452,0.148334121
376901,0.148546633
356246,0.603289868668912
358273,0.3639342037839118
366697,0.149623997
366881,0.14975317
367731,0.149912332
365166,0.150124125
362225,0.7724581003992893
358455,0.1939166228187982
377952,0.150692278
359642,0.14309646417956118
369991,0.151264235
359656,0.7341564002054429
360652,0.49969346414474936
367341,0.151610036
358993,0.3448088499938954
376781,0.151918408
361839,0.5540769806411933
352487,0.4494960128801801
360225,0.21520317936317826
369594,0.152794325
363767,0.7089455314600295
366649,0.153038054
367549,0.153449418
352858,0.33874108226448335
365310,0.15360418
357848,0.26462154643270025
373253,0.153755066
367513,0.154655273
363788,0.7804232804844602
369462,0.154754947
371786,0.154824184
370212,0.154931434
355791,0.4798812040150489
367713,0.155430819
366126,0.155656613
360081,0.5541523849468607
364186,0.3416568662658376
355388,0.2418873864816778
361298,0.5364323162013729
370152,0.157791481
353032,0.1597500123884214
376493,0.158573282
357237,0.09513200184797994
369629,0.159407947
369996,0.159780683
376108,0.159959857
357294,0.28616625247610983
368565,0.160646764
374732,0.160786646
367010,0.160876131
357313,0.7019271386265211
368382,0.161096602
377652,0.161921699
359652,0.2958901199120875
367906,0.162646814
365768,0.16285512
361295,0.7049883255769834
369989,0.16339302
362955,0.7275904427491268
367534,0.163525766
358229,0.8179462944630886
366863,0.164083427
359499,0.8662576572514826
373210,0.165166274
355566,0.26339360047774596
376914,0.165937903
374462,0.16709155
364692,0.6288709700251628
370268,0.168039503
354263,0.6809832854353932
366889,0.168618836
361143,0.28145805264126805
374770,0.168786999
367388,0.168918086
359500,0.5193700880186418
365180,0.169072122
358235,0.7569648647977714
361011,0.7154649776238603
362227,0.38529695180156687
363276,0.48270421190655066
361843,0.782922675442281
365409,0.170834571
356055,0.6858456701174267
368681,0.172327355
354662,0.7656395517909032
375911,0.172644507
367401,0.173092148
365270,0.174091657
373835,0.17410136
370167,0.174307521
378397,0.174771698
361024,0.7377435750670529
361000,0.7623800228355828
375602,0.175341075
356787,0.6481220023590353
365461,0.175747247
377303,0.176100232
362853,0.6893220664294466
363588,0.753906745982252
366059,0.176404833
370900,0.176651851
367633,0.177038309
353047,0.14309646417956118
352254,0.45573617393565014
367372,0.17841763
367874,0.178551841
377792,0.178849189
358033,0.3330512194391574
360567,0.47227593336110474
356140,0.6210845869088147
371589,0.180348853
352685,0.7132613484540331
362871,0.3322697818446194
365734,0.180829836
358253,0.424164689664535
369012,0.18124086
355795,0.7719642928134494
361280,0.6218459646596897
371970,0.18240824
358144,0.13803640673458856
367550,0.182782657
366502,0.182793549
368380,0.182914952
365769,0.18313959
374140,0.183214974
360288,0.6038675089116737
355436,0.25187779452213194
373460,0.184107018
374126,0.184175151
354854,0.3980910418793392
361286,0.27179831853098796
363137,0.20926596399450087
356632,0.5693832647667714
371971,0.185301989
355673,0.6591049627773639
372810,0.185683798
354413,0.7027309655009792
375060,0.18620412
376093,0.186239441
367185,0.186360215
365589,0.186862684
361296,0.6878668657457667
359362,0.28201920735752817
355222,0.6812290110078701
357116,0.46821734188973013
355667,0.7467688486470566
354824,0.6789518070407274
372512,0.188286966
364109,0.5391345284539002
373992,0.189268976
377624,0.189327441
359828,0.514464162663524
364193,0.7656601525604487
378186,0.19005361
366845,0.190458831
374919,0.190971359
353209,0.3110920300152062
367409,0.191273028
360847,0.753906745982252
372692,0.191468944
370902,0.191524646
371250,0.191602154
364739,0.6377887016132842
362483,0.753676432951652
356303,0.18294985114532653
354612,0.3271296156485635
373105,0.193742735
357701,0.5469811122366697
353213,0.656361133015103
373452,0.194080634
356859,0.569680331076193
363896,0.7215801385035789
358616,0.6965486051405272
375696,0.194753787
365246,0.195128288
367733,0.195278744
360037,0.30650152079657866
355147,0.20465261376629723
375442,0.195709764
355362,0.15616075812270083
356601,0.15733604136530968
357081,0.7374243052004928
366888,0.196101427
355761,0.6604793395565716
360018,0.6164629191692368
365073,0.5774513070785374
373461,0.197141036
365735,0.197334531
370569,0.197612895
354616,0.5560995354752071
374315,0.198052088
374920,0.198235872
352866,0.5065377862007658
360562,0.5657121330894027
367191,0.199790415
375049,0.200004008
360292,0.15577024968415015
364986,0.6665358824184292
360293,0.7275904427491268
358264,0.18662114691300002
358721,0.8758862725282738
377455,0.201230292
355776,0.47731273306255684
359498,0.3451161074901272
360058,0.6056688046415155
375784,0.202747238
365313,0.202818124
373091,0.202853347
362153,0.6998882030276704
374113,0.202979935
354226,0.21324110486628686
368734,0.203348684
365420,0.20351132
375210,0.20365417
370287,0.203970363
371411,0.204666576
366693,0.204717507
369784,0.204766792
366108,0.204945372
356611,0.7095184083631932
364195,0.15717632866920828
372136,0.205094136
360046,0.528950891088517
359768,0.1777997289369938
370538,0.205524846
357442,0.2073848603987817
359255,0.6914620232860811
362273,0.5928987994050814
360997,0.5881765732692124
367688,0.206955012
375293,0.207597016
376889,0.207835027
368416,0.208215382
370187,0.208613499
362930,0.7161593141733312
367334,0.208972158
372683,0.209258336
373683,0.209943472
362800,0.4817988895663416
371642,0.210572511
358063,0.2138357484593484
358195,0.49765631953837736
375297,0.211388985
363040,0.6969747491476649
361589,0.541215029146416
371609,0.211939097
358066,0.7328271882046316
376646,0.212322267
370125,0.212586813
365197,0.212709552
372255,0.212717193
366674,0.212911168
352472,0.409429172668356
375457,0.213600829
374292,0.213911765
360954,0.7493950857475873
374330,0.214654267
358970,0.20122517654488573
362208,0.6993679888266268
378426,0.215953686
355757,0.575615310500772
366853,0.216735825
366498,0.216872462
361860,0.5364323162013729
368246,0.217223868
365460,0.217500027
367218,0.217940411
369625,0.218160601
357695,0.3074791445648063
372090,0.219020915
366273,0.219223905
368974,0.219617438
353059,0.7424266174215453
367724,0.220191391
371618,0.22058045
355813,0.3227531468773094
370382,0.220606023
375615,0.220686425
372796,0.220996306
367847,0.221317928
365415,0.221594084
364706,0.5427935261696597
354804,0.656361133015103
371605,0.223857247
364488,0.1800307065498208
367523,0.224515307
365761,0.22486839
368733,0.224925585
376657,0.225089312
356968,0.35648137818424025
366954,0.225208219
360088,0.33222290443680574
364020,0.5529967700577295
353396,0.4769902627965255
364751,0.6603161098701784
355156,0.5673741591699761
361001,0.27101411331648506
361857,0.7032641788963753
372251,0.227690973
356765,0.3695652997618503
365269,0.228151448
369814,0.228236337
364315,0.7571715213969968
354220,0.5378579517266845
368675,0.228480378
372888,0.228998264
355705,0.528950891088517
377783,0.229610398
364983,0.7240137783370746
366490,0.229665427
358138,0.45677183360178564
361446,0.282659062277841
377797,0.230395226
369015,0.230461531
374784,0.230469192
352329,0.7019271386265211
369279,0.230900909
354788,0.10147973311438489
367743,0.23249742
359654,0.5209907912214777
356300,0.32324156189610137
357458,0.29061074306420714
364312,0.3036201701083076
368858,0.233584514
374758,0.235263416
376242,0.235424242
371417,0.235769351
371047,0.236170558
372569,0.236974431
355806,0.7526029320014189
371771,0.237474714
354630,0.26462154643270025
368518,0.238083612
365272,0.238141751
353233,0.18294985114532653
365206,0.238385575
359134,0.7564976733837897
354836,0.27178147411542236
367577,0.238826094
365432,0.238832652
354790,0.1673987286696557
355380,0.1882505246051785
369176,0.23919977
360651,0.16649071802803167
357107,0.7021672052455179
361705,0.6276645485688103
371264,0.239547349
371254,0.239672615
374754,0.240246522
364770,0.20490454553125387
369982,0.240440249
358071,0.41622984411226904
359653,0.6858456701174267
373467,0.241248283
358481,0.6812290110078701
357702,0.75924566404938
356407,0.11179891698421722
372309,0.241670255
362953,0.40100888849870236
358207,0.2624536268274061
355756,0.6553193671191164
372231,0.242328861
357682,0.6471455343385182
359477,0.697245089453987
365195,0.242890364
369465,0.243394897
359607,0.6512503935743833
357497,0.19188020099519848
359610,0.15527182574039267
352686,0.6457279649522991
361450,0.38529695180156687
356629,0.444638574357848
372689,0.246265012
374939,0.247038506
357233,0.5367567335201483
366662,0.247460089
357089,0.3030249811272755
367392,0.24863238
360516,0.2263009921389206
362285,0.8212772992473611
364041,0.6519968192493379
352497,0.7482616806012999
371655,0.250488385
377639,0.251063418
375601,0.25111368
371636,0.251268188
356037,0.48548290450432086
365383,0.251969597
355724,0.7316177944466604
354446,0.22361039890746642
358001,0.5094407279513634
363918,0.6873077800027912
376906,0.253295891
358977,0.4514860706786181
376123,0.254018435
373958,0.25401929
371393,0.254109672
374913,0.254171378
366689,0.254461376
359244,0.6266270291953594
364200,0.15246190748206384
364289,0.3651076911614145
353545,0.43985113273639176
363770,0.17397506033919014
354810,0.7671272399339486
365888,0.256253708
364176,0.1865747118713749
378403,0.257175844
361303,0.8778302589803149
361118,0.6779956456723556
353248,0.6506357216045177
356484,0.1407049110859397
354619,0.21196270467419417
369815,0.259126383
355426,0.6168129877927732
363905,0.7527367412393527
371832,0.259720205
352700,0.7492465272852813
370155,0.260334369
373245,0.260981643
368573,0.261036554
362458,0.15478054076431888
353847,0.646492343680299
357862,0.5932653668647418
364601,0.3385139683596771
378223,0.262707957
371625,0.262990524
370370,0.263274187
367201,0.263581261
378094,0.263860409
375463,0.264222894
361137,0.5594556654930245
356884,0.2626284787297609
374630,0.264525785
378239,0.264691911
369192,0.265043098
358214,0.5683007899621557
375478,0.265193444
376980,0.265197335
378027,0.265198807
376348,0.26540015
362472,0.1315756287142929
368214,0.266355177
374419,0.267182521
370134,0.26835383
355403,0.774364013110948
358849,0.47262879243184264
364694,0.1582893665493205
364597,0.5965726577777528
373814,0.270410053
352704,0.7023484775056741
358708,0.2926982928602662
356763,0.3073171584189493
358008,0.4620947270837242
377333,0.271724007
362242,0.541215029146416
357677,0.35873009797440825
359837,0.3074761068336196
376226,0.272602358
354447,0.7021672052455179
369818,0.272735802
361020,0.20490454553125387
359863,0.5549893143931365
368680,0.273601236
352696,0.7526029320014189
371270,0.274868142
358281,0.7140271208584003
374426,0.275007985
356918,0.1645405976599381
362490,0.6033416325338343
357124,0.397328617856112
374918,0.276590712
372806,0.276865791
355392,0.4074306955428689
373384,0.278008908
358430,0.5254182080925276
363753,0.7994822427714193
365001,0.7156462050940562
372109,0.27887722
358222,0.31162949037932736
357086,0.528950891088517
359674,0.8312831663229346
358064,0.1926846696534199
366524,0.280142626
368658,0.280216002
360558,0.49983583732321807
364666,0.1262730659346133
353494,0.6756502377702943
355420,0.6344356141847363
368728,0.281247762
365429,0.281659124
375913,0.281776184
360286,0.628581524138309
360583,0.17673467068331908
366207,0.282627519
372765,0.282708077
358054,0.6037229428594612
365569,0.283105735
366872,0.283128408
367885,0.283147369
360386,0.1820775175505526
376885,0.284791914
365863,0.284809621
368930,0.285116275
360649,0.7157127211984309
372701,0.285619793
377361,0.285637252
365756,0.28643695
366688,0.286591983
375610,0.286607905
365621,0.286986969
369430,0.287151219
378103,0.287322335
363895,0.6914620232860811
358605,0.5842010773736275
353579,0.483340633979052
378395,0.288295858
373896,0.288387187
364693,0.21855991014957868
364624,0.13274302769618243
376911,0.289512421
357892,0.19046555471424284
357115,0.26683360133670936
366683,0.28983722
368389,0.289935561
369294,0.290017228
364673,0.5714691965970006
372657,0.291191087
365889,0.291557581
377203,0.291615487
363138,0.2744162226678951
367744,0.291781522
377777,0.292083578
371267,0.292403072
363149,0.6001813775857727
367894,0.292442402
365322,0.292790837
366265,0.292824111
373243,0.292960976
371571,0.29300692
355815,0.5867581207101522
374134,0.293527684
359469,0.6382287689736489
355428,0.7296413339318255
359668,0.7019271386265211
376897,0.295008732
370523,0.295361521
365910,0.296164013
357489,0.41467874274242106
367019,0.296204395
369014,0.296484074
354679,0.3773183137460267
358030,0.14986485757268578
360985,0.5625841833263193
371292,0.297225292
375889,0.2975362
377774,0.297976842
366090,0.297980084
360563,0.59715034718731
356424,0.5541523849468607
357502,0.6271666681201145
359268,0.4872001663826809
366831,0.298372169
357656,0.20951380791449234
365733,0.300295678
359084,0.5554210341821327
377320,0.300733655
368602,0.300835719
376658,0.300908018
369302,0.301818664
371076,0.302078731
364307,0.6187294580894599
372770,0.302467559
357885,0.36956854345982004
371360,0.302785558
355810,0.7335902696411584
357506,0.7476938120741965
359247,0.705660361895007
361436,0.21765519498232572
365904,0.303785321
372782,0.304020873
372222,0.304103196
376091,0.304130853
362171,0.4166184173248686
369460,0.304502897
365407,0.304633588
364705,0.857015005922268
370731,0.30554355
357090,0.17673467068331908
359941,0.32324156189610137
366709,0.305764137
353388,0.3116381999889556
374757,0.305838419
364261,0.17381138566755153
362002,0.5752838246110134
357106,0.21855991014957868
354239,0.2958901199120875
372704,0.3077653
367892,0.307834695
372570,0.307967717
359841,0.663810704476298
360654,0.7623597844974623
362733,0.38123081053707486
373369,0.308913978
373442,0.309282083
368258,0.310457934
376873,0.310469019
363304,0.12524576793302755
357706,0.3087056095161815
368582,0.311035218
375471,0.312077819
357699,0.6517284761731296
357870,0.5117798481095479
366519,0.312407308
365753,0.312425984
365387,0.312516167
374620,0.312975284
367222,0.313126533
359852,0.7121855722105213
372310,0.313527097
354834,0.18662114691300002
360979,0.705660361895007
359506,0.572170652344173
357274,0.45148140629257316
377157,0.31451222
353865,0.656540249640103
373932,0.31488718
356314,0.2953187555991572
378401,0.3155974
371550,0.315621083
353033,0.5051729529178631
355429,0.6932994494349817
358421,0.7290571711914028
377767,0.316681757
373111,0.31671796
354814,0.6968950797875095
369193,0.317674333
366517,0.317814791
370141,0.318128964
371402,0.318374962
361778,0.4895609036094107
365869,0.318782845
374074,0.31945936
356068,0.5693832647667714
369825,0.319876786
356058,0.35211005595654266
358434,0.7097689002291683
353413,0.7547635161864378
363345,0.7377435750670529
361408,0.5328352101689513
362851,0.6178819256048326
368730,0.322848827
352492,0.6531665275910593
371796,0.323405619
355375,0.53533675020661
374320,0.323973273
378215,0.324144016
374608,0.32446076
360279,0.12524576793302755
355525,0.1670432123743402
370168,0.325628591
362866,0.12168985953830713
371957,0.325662123
356781,0.7642775862788862
355916,0.36429430523311485
364698,0.7616203783027427
355557,0.7344239185527642
375053,0.328209471
361292,0.7476938120741965
357888,0.3879304746822926
368099,0.328829759
357700,0.6018406465233233
369452,0.328892098
377964,0.329340968
377648,0.329749718
357321,0.297144184151197
369431,0.329859157
368601,0.329944445
364189,0.3106347754451662
358841,0.17488468164473003
372129,0.330503371
369005,0.330515749
354942,0.5417173407149641
355434,0.41622984411226904
360053,0.7103985870095232
369022,0.331119439
371627,0.331176812
357261,0.17565245888428804
367846,0.331473892
356384,0.30650152079657866
378075,0.331716491
370907,0.331799773
363902,0.47601328335618537
374302,0.332587184
378229,0.332811139
354254,0.7019271386265211
373996,0.333164303
374114,0.333414457
369971,0.333443719
367914,0.334000366
377480,0.33402981
358228,0.703354629277357
359201,0.5391345284539002
373446,0.334685893
361160,0.3004646239340986
374115,0.335150159
366259,0.335344487
376669,0.335968685
366242,0.336111755
366081,0.336306264
373232,0.336318785
359658,0.3356153458289228
365414,0.336616193
370712,0.336901064
370817,0.336928434
358819,0.2162902306373206
361866,0.2327840900659704
376478,0.338006036
369975,0.338124937
360846,0.7646549113743129
376908,0.338345601
360648,0.17863959373825308
360396,0.40002303417157525
368383,0.339332356
368395,0.34008439
358968,0.6668592454892639
366980,0.340615857
366978,0.340950082
371795,0.341062527
352307,0.3330512194391574
371520,0.341471226
367425,0.341608595
376092,0.341960258
356608,0.32756892957288486
359141,0.4873673108017784
360593,0.23436189184203804
358044,0.5881765732692124
354015,0.09934299028467787
375776,0.342420559
375408,0.342904938
374294,0.342947213
369992,0.343431942
360591,0.7476938120741965
365909,0.343619314
357705,0.3903394353109683
371599,0.343688378
378304,0.343932715
352253,0.7493950857475873
369456,0.344632436
367360,0.34512453
365410,0.345702047
362864,0.5342960255953791
367545,0.346028746
374903,0.34605615
360015,0.7067687592375609
375063,0.346348946
354432,0.6602396463766491
372099,0.347897573
352880,0.3735887534859859
378230,0.348378435
376336,0.348557067
367176,0.348584263
369028,0.34874998
356589,0.46543275966962466
361144,0.3456115943388964
367544,0.349102726
358470,0.3402979457193035
356630,0.628581524138309
355814,0.5132524246318976
366799,0.34966168
352291,0.6032871085117801
365439,0.349725351
363751,0.4803736091987
371634,0.349901207
368084,0.350063494
368729,0.352055588
353568,0.282659062277841
354828,0.5854559812403649
